ml_algo,bias,Monte_carlo_SE_bias,prct_bias,Monte_carlo_SE_prct_bias,abs_bias,Monte_carlo_abs_bias_SE,MSE,Monte_carlo_SE_MSE,empirical_SE,Monte_carlo_SE_empirical,time,nancount,n_conf,n_observations,iterations_monte_carlo,B_T,gamma,lam,linear,outcome_nuisance,propensity_nuisance,x_omit,Scenario,cov,Correlation,RMSE,DGP
X-learner,0.0426201020582652,0.0018628640094672,4.262010205826527,0.1862864009467216,0.0452152755422643,0.0016455680725189,0.0028540815324696,0.0001801043675943,0.0322657511198868,0.001319444683618,3.5260697921117146,0,20,8000,300,1.0,0.5,0.5,True,XGBRegressor,ElasticNet,X999,No Omit,0.0017944448826248,0.0011226489936021,0.05342360463755324,Linear
XBCF,0.16208267546993,0.0016990102468208,16.208267546993,0.1699010246820813,0.16208267546993,0.0016990102468208,0.0271338977973125,0.0005640220629648,0.0294277207007378,0.0012033889893129,10.682845258712767,0,20,8000,300,1.0,0.5,0.5,True,XGBRegressor,XGBClassifier,X999,No Omit,0.0017944448826248,0.0011226489936021,0.1647237013829901,Linear
Linear Regression,0.3386188002940996,0.0016061182360196,33.86188002940996,0.1606118236019633,0.3386188002940996,0.0016061182360196,0.1154339970332497,0.0010801212048569,0.027818783877489,0.0011375946698246,0.0120523691177368,0,20,8000,300,1.0,0.5,0.5,True,XGBRegressor,XGBClassifier,X1,S,0.0582082385571679,0.0352979181444608,0.339755790286567,Linear
DML,-0.0591909122701061,0.0071819334281009,-5.919091227010619,0.7181933428100977,0.1111790482002139,0.0046858691360867,0.018926034257304,0.0015018715556261,0.1243947359404821,0.0050868790376795,2.741781806945801,0,20,8000,300,1.0,0.5,0.5,True,XGBRegressor,XGBClassifier,X1,S,0.0582082385571679,0.0352979181444608,0.13757192394272896,Linear
T-learner,0.5726641433282202,0.0017350874558623,57.26641433282202,0.1735087455862356,0.5726641433282202,0.0017350874558623,0.3288443690692118,0.0019937239653789,0.0300525962912902,0.0012289420524607,0.6485382795333863,0,20,8000,300,1.0,0.5,0.5,True,XGBRegressor,XGBClassifier,X1,S,0.0582082385571679,0.0352979181444608,0.5734495348931864,Linear
X-learner,0.3699609311783613,0.0018423499564944,36.99609311783613,0.1842349956494445,0.3699609311783613,0.0018423499564944,0.1378859723536566,0.001367791231423,0.0319104372997068,0.0013049148209996,3.465254632631938,0,20,8000,300,1.0,0.5,0.5,True,XGBRegressor,ElasticNet,X1,S,0.0582082385571679,0.0352979181444608,0.37133000465038724,Linear
XBCF,0.470559485664078,0.0016869182668472,47.05594856640781,0.1686918266847272,0.470559485664078,0.0016869182668472,0.2222770918269095,0.0015838797843125,0.029218281463955,0.001194824382015,9.117823735872904,0,20,8000,300,1.0,0.5,0.5,True,XGBRegressor,XGBClassifier,X1,S,0.0582082385571679,0.0352979181444608,0.47146271520334404,Linear
Linear Regression,0.3061317608776048,0.0017348880965603,30.61317608776049,0.1734888096560319,0.3061317608776048,0.0017348880965603,0.0946165961935914,0.0010716468056998,0.0300491432868893,0.0012288008486102,0.0117473602294921,0,20,8000,300,1.0,0.5,0.5,True,XGBRegressor,XGBClassifier,X2,S,0.0530362448019168,0.0322322623305749,0.30759810824124295,Linear
DML,-0.0783951194175617,0.007993788585415,-7.839511941756178,0.7993788585415086,0.1257834692083985,0.005616093022668,0.0252520908770392,0.0020289435864427,0.1384564797490308,0.005661906503851,2.736767117182414,0,20,8000,300,1.0,0.5,0.5,True,XGBRegressor,XGBClassifier,X2,S,0.0530362448019168,0.0322322623305749,0.15890906480449501,Linear
T-learner,0.5499335433480312,0.0018416888294418,54.99335433480312,0.1841688829441821,0.5499335433480312,0.0018416888294418,0.3034410556049241,0.0020248866518868,0.0318989862432528,0.0013044465524784,0.6471943219502767,0,20,8000,300,1.0,0.5,0.5,True,XGBRegressor,XGBClassifier,X2,S,0.0530362448019168,0.0322322623305749,0.5508548407747037,Linear
X-learner,0.3404785290102731,0.0019815694742126,34.04785290102731,0.1981569474212653,0.3404785290102731,0.0019815694742126,0.1170996873737576,0.0013505031982965,0.0343217900806386,0.0014035223691489,3.4507336695988973,0,20,8000,300,1.0,0.5,0.5,True,XGBRegressor,ElasticNet,X2,S,0.0530362448019168,0.0322322623305749,0.3421983158546482,Linear
XBCF,0.4382127789989609,0.0018810652701272,43.821277899896096,0.1881065270127237,0.4382127789989609,0.0018810652701272,0.1930884232365852,0.0016609384953857,0.0325810062021364,0.0013323364226236,9.155333161354063,0,20,8000,300,1.0,0.5,0.5,True,XGBRegressor,XGBClassifier,X2,S,0.0530362448019168,0.0322322623305749,0.43941827822313584,Linear
Linear Regression,0.0232070280167217,0.0016602787326648,2.320702801672178,0.1660278732664845,0.0302062064326084,0.0012272714357034,0.0013627672649405,9.967546347051924e-05,0.0287568711970157,0.0011759559130487,0.0112563212712605,0,20,8000,300,1.0,0.5,0.5,True,XGBRegressor,XGBClassifier,X15,W,0.0053989601947779,0.003366253370031,0.03691567776623504,Linear
DML,-0.5467266752104094,0.0079917907804768,-54.67266752104094,0.7991790780476868,0.5467266752104094,0.0079917907804768,0.3180068046304239,0.0089239330995276,0.1384218767524647,0.0056604914820935,2.718863081932068,0,20,8000,300,1.0,0.5,0.5,True,XGBRegressor,XGBClassifier,X15,W,0.0053989601947779,0.003366253370031,0.5639209205468653,Linear
T-learner,0.3542619056096414,0.0018415660663475,35.426190560964145,0.1841566066347591,0.3542619056096414,0.0018415660663475,0.1265155160736145,0.0013026021858332,0.0318968599240878,0.0013043596008216,0.6466424465179443,0,20,8000,300,1.0,0.5,0.5,True,XGBRegressor,XGBClassifier,X15,W,0.0053989601947779,0.003366253370031,0.35569019676343977,Linear
X-learner,0.0599186258866917,0.0020279463008719,5.991862588669174,0.2027946300871993,0.0612018748405562,0.0018954526975948,0.0048198990217162,0.0002645391739871,0.0351250602813165,0.0014363705304037,3.4371710300445555,0,20,8000,300,1.0,0.5,0.5,True,XGBRegressor,ElasticNet,X15,W,0.0053989601947779,0.003366253370031,0.06942549259253548,Linear
XBCF,0.1716032424451328,0.0018127632151654,17.160324244513287,0.1812763215165473,0.1716032424451328,0.0018127632151654,0.0304302198494858,0.000613469985896,0.0313979799075851,0.00128395887985,9.978338058789571,0,20,8000,300,1.0,0.5,0.5,True,XGBRegressor,XGBClassifier,X15,W,0.0053989601947779,0.003366253370031,0.17444259757721392,Linear
Linear Regression,0.0191774597320322,0.0016520608754478,1.9177459732032256,0.165206087544782,0.0277255559313048,0.0011783026534474,0.0011838371974931,8.905425945724672e-05,0.0286145337347234,0.0011701353013666,0.0111113627751668,0,20,8000,300,1.0,0.5,0.5,True,XGBRegressor,XGBClassifier,X16,W,0.0044303558650795,0.0027659226702017,0.03440693531096747,Linear
DML,-0.5519620123669847,0.0074764177100509,-55.19620123669847,0.7476417710050985,0.5519620123669847,0.0074764177100509,0.3213752128069855,0.0085162584835763,0.1294953533241606,0.0052954587935035,2.71344165802002,0,20,8000,300,1.0,0.5,0.5,True,XGBRegressor,XGBClassifier,X16,W,0.0044303558650795,0.0027659226702017,0.5668996496797167,Linear
T-learner,0.3515732497878319,0.001783246614324,35.157324978783194,0.1783246614324011,0.3515732497878319,0.001783246614324,0.1245545605441391,0.0012614136376628,0.0308867373843436,0.0012630526183833,0.6433317104975382,0,20,8000,300,1.0,0.5,0.5,True,XGBRegressor,XGBClassifier,X16,W,0.0044303558650795,0.0027659226702017,0.3529228818653434,Linear
X-learner,0.0560039795739419,0.0018786886497521,5.600397957394197,0.1878688649752105,0.0568663651841385,0.0017899515890318,0.004191757569888,0.0002261091328959,0.0325398419297362,0.0013306530903444,3.433268046379089,0,20,8000,300,1.0,0.5,0.5,True,XGBRegressor,ElasticNet,X16,W,0.0044303558650795,0.0027659226702017,0.06474378402509387,Linear
XBCF,0.1679159655555049,0.0018253217430857,16.791596555550495,0.1825321743085789,0.1679159655555049,0.0018253217430857,0.0291919795287062,0.0006152315785799,0.0316154999918477,0.0012928539375752,9.969938890139264,0,20,8000,300,1.0,0.5,0.5,True,XGBRegressor,XGBClassifier,X16,W,0.0044303558650795,0.0027659226702017,0.17085660516557796,Linear
Linear Regression,0.3500657374566389,0.0016597695479635,35.006573745663886,0.1659769547963586,0.3500657374566389,0.0016597695479635,0.1233697161918121,0.0011702739820474,0.0287480518592855,0.0011755952635093,0.0076845169067382,0,20,8000,300,1.0,0.5,0.5,True,XGBRegressor,XGBClassifier,X1 X16,S W,0.0608272213769523,0.0368602319195257,0.3512402542303659,Linear
DML,-0.0170746797863728,0.0078442696151755,-1.707467978637282,0.7844269615175532,0.106654655803602,0.0049460521935505,0.0186897818626814,0.0017577643182227,0.1358667352175278,0.0055560039745305,2.597834022839864,0,20,8000,300,1.0,0.5,0.5,True,XGBRegressor,XGBClassifier,X1 X16,S W,0.0608272213769523,0.0368602319195257,0.13671057699637362,Linear
T-learner,0.5753704058492831,0.0018087343260226,57.53704058492831,0.1808734326022608,0.5753704058492831,0.0018087343260226,0.3320292883659466,0.00207985787794,0.03132819750065,0.0012811052650217,0.6168385664621989,0,20,8000,300,1.0,0.5,0.5,True,XGBRegressor,XGBClassifier,X1 X16,S W,0.0608272213769523,0.0368602319195257,0.5762198264255982,Linear
X-learner,0.3819996137541792,0.0019337637168069,38.19996137541792,0.1933763716806955,0.3819996137541792,0.0019337637168069,0.1470417980999614,0.0014719131224451,0.0334937700734288,0.0013696621130407,3.3391502221425373,0,20,8000,300,1.0,0.5,0.5,True,XGBRegressor,ElasticNet,X1 X16,S W,0.0608272213769523,0.0368602319195257,0.38346029533702886,Linear
XBCF,0.4757950684999357,0.0017541620056288,47.57950684999357,0.1754162005628808,0.4757950684999357,0.0017541620056288,0.2273009954271138,0.0016682330666411,0.0303829771845601,0.0012424523318766,8.50581697622935,0,20,8000,300,1.0,0.5,0.5,True,XGBRegressor,XGBClassifier,X1 X16,S W,0.0608272213769523,0.0368602319195257,0.47676094159139526,Linear
Linear Regression,0.5946030391473597,0.0016488425895216,59.46030391473597,0.1648842589521695,0.5946030391473597,0.0016488425895216,0.3543656600468974,0.0019559518111765,0.0285587913873501,0.0011678558272697,0.0075707117716471,0,20,8000,300,1.0,0.5,0.5,True,XGBRegressor,XGBClassifier,X1 X2,S S,0.1088847126727636,0.0658133129833352,0.595286200114615,Linear
DML,0.3196789766129317,0.0072346836031723,31.967897661293176,0.7234683603172338,0.3201894582016352,0.0071587849414169,0.1178445014928565,0.0048774607913467,0.1253083957737996,0.0051242413667084,2.5974926233291624,0,20,8000,300,1.0,0.5,0.5,True,XGBRegressor,XGBClassifier,X1 X2,S S,0.1088847126727636,0.0658133129833352,0.3432848693036972,Linear
T-learner,0.7559916101252192,0.0017945347457948,75.59916101252192,0.179453474579489,0.7559916101252192,0.0017945347457948,0.5724862007109275,0.0027058566782203,0.0310822535566444,0.0012710478692344,0.6140199979146321,0,20,8000,300,1.0,0.5,0.5,True,XGBRegressor,XGBClassifier,X1 X2,S S,0.1088847126727636,0.0658133129833352,0.7566281786392359,Linear
X-learner,0.6207336495246101,0.0018944182948771,62.073364952461006,0.1894418294877146,0.6207336495246101,0.0018944182948771,0.3863833210342551,0.0023537929323731,0.0328122873751521,0.0013417942131155,3.344558095932007,0,20,8000,300,1.0,0.5,0.5,True,XGBRegressor,ElasticNet,X1 X2,S S,0.1088847126727636,0.0658133129833352,0.6215973946488637,Linear
XBCF,0.7037140073705324,0.0017174650881124,70.37140073705324,0.1717465088112463,0.7037140073705324,0.0017174650881124,0.4960953603818305,0.002407576818979,0.0297473679283654,0.0012164603364996,7.967162768046061,0,20,8000,300,1.0,0.5,0.5,True,XGBRegressor,XGBClassifier,X1 X2,S S,0.1088847126727636,0.0658133129833352,0.7043403725343526,Linear
Linear Regression,0.0417464700146174,0.0016548244011298,4.1746470014617465,0.1654824401129824,0.0433290634561303,0.0015126608535156,0.0025615624544551,0.0001546156358839,0.0286623994036159,0.0011720926741274,0.0077592770258585,0,20,8000,300,1.0,0.5,0.5,True,XGBRegressor,XGBClassifier,X15 X16,W W,0.0080586083623534,0.0050146256221982,0.05061188056627713,Linear
DML,-0.4994978181013961,0.008650894837145,-49.94978181013961,0.8650894837145088,0.4994978181013961,0.008650894837145,0.2718746267515755,0.00909055148483,0.1498378938887058,0.006127327138965,2.606924605369568,0,20,8000,300,1.0,0.5,0.5,True,XGBRegressor,XGBClassifier,X15 X16,W W,0.0080586083623534,0.0050146256221982,0.5214159824473886,Linear
T-learner,0.3571983578459447,0.0019401541110104,35.71983578459447,0.1940154111010448,0.3571983578459447,0.0019401541110104,0.1287161620422064,0.0013775489387125,0.0336044549478372,0.0013741883541485,0.6187635898590088,0,20,8000,300,1.0,0.5,0.5,True,XGBRegressor,XGBClassifier,X15 X16,W W,0.0080586083623534,0.0050146256221982,0.3587703472169995,Linear
X-learner,0.075972619479783,0.0020231926759686,7.597261947978305,0.202319267596865,0.0764259374465643,0.0019652620891683,0.0069957381832437,0.0003107626179933,0.0350427250827893,0.0014330035937541,3.3452858209609984,0,20,8000,300,1.0,0.5,0.5,True,XGBRegressor,ElasticNet,X15 X16,W W,0.0080586083623534,0.0050146256221982,0.08364052954903921,Linear
XBCF,0.1841730417372176,0.0017248601101054,18.417304173721767,0.1724860110105463,0.1841730417372176,0.0017248601101054,0.0348092768801694,0.0006410510035019,0.0298754534665151,0.0012216981436634,9.367618266741434,0,20,8000,300,1.0,0.5,0.5,True,XGBRegressor,XGBClassifier,X15 X16,W W,0.0080586083623534,0.0050146256221982,0.18657244405369566,Linear
Linear Regression,0.3593747281800341,0.0017204953803453,35.937472818003414,0.1720495380345324,0.3593747281800341,0.0017204953803453,0.1300352664562566,0.0012327776525566,0.0297998541294564,0.001218606656873,0.0047051111857096,0,20,8000,300,1.0,0.5,0.5,True,XGBRegressor,XGBClassifier,X10-X19,10W,0.0613494623996377,0.0371502755840253,0.360604030005568,Linear
DML,0.1418585321140603,0.0068631131858195,14.185853211406032,0.6863113185819507,0.1541895315237095,0.0059070350778472,0.0342074375913654,0.0022417827433325,0.1188726073593528,0.0048610624071739,1.6171716849009197,0,20,8000,300,1.0,0.5,0.5,True,XGBRegressor,XGBClassifier,X10-X19,10W,0.0613494623996377,0.0371502755840253,0.18495252793991598,Linear
T-learner,0.5197964680426036,0.0019532255793264,51.97964680426036,0.1953225579326429,0.5197964680426036,0.0019532255793264,0.2713290801485219,0.0020440233103387,0.0338308594203652,0.0013834467215275,0.3771006107330322,0,20,8000,300,1.0,0.5,0.5,True,XGBRegressor,XGBClassifier,X10-X19,10W,0.0613494623996377,0.0371502755840253,0.5208925802394596,Linear
X-learner,0.3877589211284458,0.001994410349663,38.77589211284459,0.1994410349663051,0.3877589211284458,0.001994410349663,0.1515463050349066,0.0015444189287149,0.0345442005675761,0.0014126174103112,2.238823199272156,0,20,8000,300,1.0,0.5,0.5,True,XGBRegressor,ElasticNet,X10-X19,10W,0.0613494623996377,0.0371502755840253,0.38928948744463493,Linear
XBCF,0.4410177935506957,0.0017603813247186,44.10177935506957,0.1760381324718681,0.4410177935506957,0.0017603813247186,0.195423278008441,0.0015483640666425,0.0304906989510816,0.0012468574024922,4.652570366859436,0,20,8000,300,1.0,0.5,0.5,True,XGBRegressor,XGBClassifier,X10-X19,10W,0.0613494623996377,0.0371502755840253,0.44206705148477304,Linear
Linear Regression,1.1092567419602115,0.001853617468981,110.92567419602116,0.1853617468981053,1.1092567419602115,0.001853617468981,1.2314778530028552,0.0041206909145568,0.0321055963407241,0.0013128954676665,0.0047640721003214,0,20,8000,300,1.0,0.5,0.5,True,XGBRegressor,XGBClassifier,X1-X5 X15-X19,5S 5W,0.2356599805853686,0.1576412764023368,1.1097197182184586,Linear
DML,1.0544979440529696,0.0058855530647824,105.44979440529696,0.5885553064782464,1.0544979440529696,0.0058855530647824,1.122323194740573,0.0124171674800046,0.1019407693884594,0.004168668062732,1.6229084889094034,0,20,8000,300,1.0,0.5,0.5,True,XGBRegressor,XGBClassifier,X1-X5 X15-X19,5S 5W,0.2356599805853686,0.1576412764023368,1.0593975621741694,Linear
T-learner,1.148506966107253,0.00192963323356,114.8506966107253,0.1929633233560003,1.148506966107253,0.00192963323356,1.3201815730372892,0.0044406652872262,0.0334222280049934,0.0013667365403025,0.3758429924647013,0,20,8000,300,1.0,0.5,0.5,True,XGBRegressor,XGBClassifier,X1-X5 X15-X19,5S 5W,0.2356599805853686,0.1576412764023368,1.1489915461121936,Linear
X-learner,1.120905151055318,0.0019615831995373,112.0905151055318,0.1961583199537316,1.120905151055318,0.0019615831995373,1.2575788524483065,0.0044020758235793,0.0339756176487215,0.0013893663256955,2.31936194896698,0,20,8000,300,1.0,0.5,0.5,True,XGBRegressor,ElasticNet,X1-X5 X15-X19,5S 5W,0.2356599805853686,0.1576412764023368,1.1214182326181015,Linear
XBCF,1.1517823206715387,0.0018803591077886,115.17823206715389,0.1880359107788617,1.1517823206715387,0.0018803591077886,1.3276597035734123,0.0043416858074879,0.0325687751116476,0.0013318362561387,3.93702244758606,0,20,8000,300,1.0,0.5,0.5,True,XGBRegressor,XGBClassifier,X1-X5 X15-X19,5S 5W,0.2356599805853686,0.1576412764023368,1.1522411655436602,Linear
Linear Regression,1.4315174725913589,0.0018380016906945,143.15174725913587,0.1838001690694504,1.4315174725913589,0.0018380016906945,2.0502523711486424,0.0052734526831664,0.0318351231268037,0.0013018349954387,0.0047285397847493,0,20,8000,300,1.0,0.5,0.5,True,XGBRegressor,XGBClassifier,X1-X10,10S,0.3411315850131502,0.3084647203019397,1.4318702354433668,Linear
DML,1.413426042760069,0.0043273032518951,141.34260427600688,0.432730325189514,1.413426042760069,0.0043273032518951,2.003372118829113,0.0121930590644842,0.074951090920404,0.0030649780344132,1.6259997685750325,0,20,8000,300,1.0,0.5,0.5,True,XGBRegressor,XGBClassifier,X1-X10,10S,0.3411315850131502,0.3084647203019397,1.4154052843016776,Linear
T-learner,1.4381280698904604,0.0018984280472738,143.81280698904604,0.1898428047273807,1.4381280698904604,0.0018984280472738,2.0692899500930144,0.0054688003665923,0.03288173832392,0.0013446342736114,0.3751218795776367,0,20,8000,300,1.0,0.5,0.5,True,XGBRegressor,XGBClassifier,X1-X10,10S,0.3411315850131502,0.3084647203019397,1.4385026764288673,Linear
X-learner,1.4334814327677154,0.001924636806959,143.34814327677154,0.1924636806959049,1.4334814327677154,0.001924636806959,2.055976581914554,0.0055275136146733,0.033335687357702,0.0013631976300642,2.4352861881256103,0,20,8000,300,1.0,0.5,0.5,True,XGBRegressor,ElasticNet,X1-X10,10S,0.3411315850131502,0.3084647203019397,1.4338677002828937,Linear
XBCF,1.4479037487249458,0.0018873151415066,144.79037487249457,0.1887315141506637,1.4479037487249458,0.0018873151415066,2.0974902911463125,0.0054755220523137,0.0326892571498354,0.0013367631330667,3.676372043291728,0,20,8000,300,1.0,0.5,0.5,True,XGBRegressor,XGBClassifier,X1-X10,10S,0.3411315850131502,0.3084647203019397,1.448271483923616,Linear
Linear Regression,1.247798648546785,0.001821536081312,124.77986485467846,0.1821536081312098,1.247798648546785,0.001821536081312,1.5579935474301416,0.0045362035559717,0.0315499304065246,0.0012901725978339,0.0021072308222452,0,20,8000,300,1.0,0.5,0.5,True,XGBRegressor,XGBClassifier,X3-X20,All but 2S,0.2779258017400974,0.2022620985510756,1.2481961173750469,Linear
